"date","product","price"
"2020-01","colegio camisa","50"
"2020-01","corbata slim","25"
"2020-01","corbata slim","25"
"2020-01","colegio camisa","50"
"2020-01","corbata slim","25"
"2020-01","corbata slim","25"
"2020-01","sudadera cremallera","150"
"2020-01","sudadera cremallera","150"
"2020-01","camisa italiana","85"
"2020-01","jean skinny","120"
"2020-01","colegio camisa","50"
"2020-01","corbata slim","25"
"2020-01","sudadera cremallera","150"
"2020-01","corbata slim","25"
"2020-01","camisa italiana","85"
"2020-01","corbata slim","25"
"2020-01","corbata slim","25"
"2020-01","colegio camisa","50"
"2020-01","colegio camisa","50"
"2020-01","blusa bombacha","100"
"2020-01","colegio camisa","50"
"2020-01","corbata slim","25"
"2020-01","camisa italiana","85"
"2020-01","corbata slim","25"
"2020-01","sudadera cremallera","150"
"2020-01","colegio camisa","50"
"2020-01","camisa italiana","85"
"2020-01","colegio camisa","50"
"2020-01","camisa italiana","85"
"2020-01","camisa italiana","85"
"2020-01","colegio camisa","50"
"2020-01","chompa pullover","85"
"2020-01","camisa italiana","85"
"2020-01","sudadera cremallera","150"
"2020-01","sudadera cremallera","150"
"2020-01","sudadera cremallera","150"
"2020-01","colegio camisa","50"
"2020-01","colegio camisa","50"
"2020-01","jean skinny","120"
"2020-01","sudadera cremallera","150"
"2020-01","blusa bombacha","100"
"2020-01","camisa italiana","85"
"2020-01","sudadera cremallera","150"
"2020-01","sudadera cremallera","150"
"2020-01","chompa pullover","85"
"2020-01","corbata slim","25"
"2020-01","camisa italiana","85"
"2020-01","corbata slim","25"
"2020-01","colegio camisa","50"
"2020-01","colegio camisa","50"
"2020-01","corbata slim","25"
"2020-01","camisa italiana","85"
"2020-01","sudadera cremallera","150"
"2020-01","sudadera cremallera","150"
"2020-01","corbata slim","25"
"2020-01","corbata slim","25"
"2020-01","colegio camisa","50"
"2020-01","camisa italiana","85"
"2020-01","camisa italiana","85"
"2020-01","camisa italiana","85"
"2020-01","camisa italiana","85"
"2020-01","colegio camisa","50"
"2020-01","sudadera cremallera","150"
"2020-01","camisa italiana","85"
"2020-01","corbata slim","25"
"2020-01","sudadera cremallera","150"
"2020-01","sudadera cremallera","150"
"2020-01","corbata slim","25"
"2020-01","chompa pullover","85"
"2020-01","corbata slim","25"
"2020-01","corbata slim","25"
"2020-01","sudadera cremallera","150"
"2020-01","colegio camisa","50"
"2020-01","camisa italiana","85"
"2020-01","jean skinny","120"
"2020-01","colegio camisa","50"
"2020-01","colegio camisa","50"
"2020-01","sudadera cremallera","150"
"2020-01","sudadera cremallera","150"
"2020-01","corbata slim","25"
"2020-01","sudadera cremallera","150"
"2020-01","corbata slim","25"
"2020-01","colegio camisa","50"
"2020-01","colegio camisa","50"
"2020-01","camisa italiana","85"
"2020-01","sudadera cremallera","150"
"2020-01","colegio camisa","50"
"2020-01","corbata slim","25"
"2020-01","corbata slim","25"
"2020-01","corbata slim","25"
"2020-01","colegio camisa","50"
"2020-01","sudadera cremallera","150"
"2020-01","corbata slim","25"
"2020-01","camisa italiana","85"
"2020-01","camisa italiana","85"
"2020-01","colegio camisa","50"
"2020-01","colegio camisa","50"
"2020-01","camisa italiana","85"
"2020-01","camisa italiana","85"
"2020-01","camisa italiana","85"
"2020-01","colegio camisa","50"
"2020-01","corbata slim","25"
"2020-01","camisa italiana","85"
"2020-01","sudadera cremallera","150"
"2020-01","corbata slim","25"
"2020-01","corbata slim","25"
"2020-01","camisa italiana","85"
"2020-01","sudadera cremallera","150"
"2020-01","colegio camisa","50"
"2020-01","sudadera cremallera","150"
"2020-01","corbata slim","25"
"2020-01","colegio camisa","50"
"2020-01","corbata slim","25"
"2020-01","corbata slim","25"
"2020-01","camisa italiana","85"
"2020-01","camisa italiana","85"
"2020-01","camisa italiana","85"
"2020-01","colegio camisa","50"
"2020-01","corbata slim","25"
"2020-01","sudadera cremallera","150"
"2020-01","camisa italiana","85"
"2020-01","colegio camisa","50"
"2020-01","chompa pullover","85"
"2020-01","camisa italiana","85"
"2020-01","sudadera cremallera","150"
"2020-01","corbata slim","25"
"2020-01","colegio camisa","50"
"2020-01","corbata slim","25"
"2020-01","chompa pullover","85"
"2020-01","camisa italiana","85"
"2020-01","colegio camisa","50"
"2020-01","colegio camisa","50"
"2020-01","sudadera cremallera","150"
"2020-01","camisa italiana","85"
"2020-01","camisa italiana","85"
"2020-01","sudadera cremallera","150"
"2020-01","camisa italiana","85"
"2020-01","colegio camisa","50"
"2020-01","corbata slim","25"
"2020-01","colegio camisa","50"
"2020-01","camisa italiana","85"
"2020-01","camisa italiana","85"
"2020-01","colegio camisa","50"
"2020-01","sudadera cremallera","150"
"2020-01","camisa italiana","85"
"2020-01","camisa italiana","85"
"2020-01","sudadera cremallera","150"
"2020-01","colegio camisa","50"
"2020-01","blusa bombacha","100"
"2020-01","corbata slim","25"
"2020-01","colegio camisa","50"
"2020-01","colegio camisa","50"
"2020-01","camisa italiana","85"
"2020-01","sudadera cremallera","150"
"2020-01","camisa italiana","85"
"2020-01","colegio camisa","50"
"2020-01","camisa italiana","85"
"2020-01","jean skinny","120"
"2020-01","corbata slim","25"
"2020-01","corbata slim","25"
"2020-01","camisa italiana","85"
"2020-01","colegio camisa","50"
"2020-01","camisa italiana","85"
"2020-01","sudadera cremallera","150"
"2020-01","sudadera cremallera","150"
"2020-01","sudadera cremallera","150"
"2020-01","camisa italiana","85"
"2020-01","camisa italiana","85"
"2020-01","colegio camisa","50"
"2020-01","sudadera cremallera","150"
"2020-01","jean skinny","120"
"2020-01","jean skinny","120"
"2020-01","camisa italiana","85"
"2020-01","colegio camisa","50"
"2020-01","sudadera cremallera","150"
"2020-01","corbata slim","25"
"2020-01","corbata slim","25"
"2020-01","colegio camisa","50"
"2020-01","colegio camisa","50"
"2020-01","blusa bombacha","100"
"2020-01","corbata slim","25"
"2020-01","colegio camisa","50"
"2020-01","camisa italiana","85"
"2020-01","corbata slim","25"
"2020-01","corbata slim","25"
"2020-01","chompa pullover","85"
"2020-01","corbata slim","25"
"2020-01","sudadera cremallera","150"
"2020-01","corbata slim","25"
"2020-01","corbata slim","25"
"2020-01","sudadera cremallera","150"
"2020-01","corbata slim","25"
"2020-01","sudadera cremallera","150"
"2020-01","sudadera cremallera","150"
"2020-01","sudadera cremallera","150"
"2020-01","corbata slim","25"
"2020-01","colegio camisa","50"
"2020-01","camisa italiana","85"
"2020-01","sudadera cremallera","150"
"2020-01","colegio camisa","50"
"2020-01","sudadera cremallera","150"
"2020-01","corbata slim","25"
"2020-01","camisa italiana","85"
"2020-01","blusa bombacha","100"
"2020-01","colegio camisa","50"
"2020-01","chompa pullover","85"
"2020-01","sudadera cremallera","150"
"2020-01","sudadera cremallera","150"
"2020-01","camisa italiana","85"
"2020-01","colegio camisa","50"
"2020-01","camisa italiana","85"
"2020-01","corbata slim","25"
"2020-01","chompa pullover","85"
"2020-01","sudadera cremallera","150"
"2020-01","colegio camisa","50"
"2020-01","corbata slim","25"
"2020-01","corbata slim","25"
"2020-01","corbata slim","25"
"2020-01","corbata slim","25"
"2020-01","chompa pullover","85"
"2020-01","colegio camisa","50"
"2020-01","colegio camisa","50"
"2020-01","colegio camisa","50"
"2020-01","sudadera cremallera","150"
"2020-01","sudadera cremallera","150"
"2020-01","camisa italiana","85"
"2020-01","camisa italiana","85"
"2020-01","sudadera cremallera","150"
"2020-01","sudadera cremallera","150"
"2020-01","colegio camisa","50"
"2020-01","camisa italiana","85"
"2020-01","colegio camisa","50"
"2020-01","interior medias","15"
"2020-01","sudadera cremallera","150"
"2020-01","sudadera cremallera","150"
"2020-01","sudadera cremallera","150"
"2020-01","camisa italiana","85"
"2020-01","blusa bombacha","100"
"2020-01","sudadera cremallera","150"
"2020-01","corbata slim","25"
"2020-01","colegio camisa","50"
"2020-01","corbata slim","25"
"2020-01","corbata slim","25"
"2020-01","sudadera cremallera","150"
"2020-01","corbata slim","25"
"2020-01","sudadera cremallera","150"
"2020-01","camisa italiana","85"
"2020-01","sudadera cremallera","150"
"2020-01","colegio camisa","50"
"2020-01","camisa italiana","85"
"2020-01","colegio camisa","50"
"2020-01","colegio camisa","50"
"2020-01","sudadera cremallera","150"
"2020-01","sudadera cremallera","150"
"2020-01","camisa italiana","85"
"2020-01","camisa italiana","85"
"2020-01","camisa italiana","85"
"2020-01","jean skinny","120"
"2020-01","colegio camisa","50"
"2020-01","sudadera cremallera","150"
"2020-01","colegio camisa","50"
"2020-01","colegio camisa","50"
"2020-01","colegio camisa","50"
"2020-01","sudadera cremallera","150"
"2020-01","colegio camisa","50"
"2020-01","corbata slim","25"
"2020-01","camisa italiana","85"
"2020-01","colegio camisa","50"
"2020-01","sudadera cremallera","150"
"2020-01","colegio camisa","50"
"2020-01","sudadera cremallera","150"
"2020-01","camisa italiana","85"
"2020-01","camisa italiana","85"
"2020-01","interior medias","15"
"2020-01","sudadera cremallera","150"
"2020-01","sudadera cremallera","150"
"2020-01","corbata slim","25"
"2020-01","corbata slim","25"
"2020-01","camisa italiana","85"
"2020-01","colegio camisa","50"
"2020-01","interior medias","15"
"2020-01","sudadera cremallera","150"
"2020-01","colegio camisa","50"
"2020-01","camisa italiana","85"
"2020-01","sudadera cremallera","150"
"2020-01","colegio camisa","50"
"2020-01","camisa italiana","85"
"2020-01","sudadera cremallera","150"
"2020-01","colegio camisa","50"
"2020-01","corbata slim","25"
"2020-01","corbata slim","25"
"2020-01","corbata slim","25"
"2020-01","camisa italiana","85"
"2020-01","colegio camisa","50"
"2020-01","sudadera cremallera","150"
"2020-01","sudadera cremallera","150"
"2020-01","sudadera cremallera","150"
"2020-01","corbata slim","25"
"2020-01","colegio camisa","50"
"2020-01","sudadera cremallera","150"
"2020-01","corbata slim","25"
"2020-01","sudadera cremallera","150"
"2020-01","sudadera cremallera","150"
"2020-01","sudadera cremallera","150"
"2020-01","corbata slim","25"
"2020-01","sudadera cremallera","150"
"2020-01","jean skinny","120"
"2020-01","camisa italiana","85"
"2020-01","camisa italiana","85"
"2020-01","corbata slim","25"
"2020-01","camisa italiana","85"
"2020-01","corbata slim","25"
"2020-01","corbata slim","25"
"2020-01","sudadera cremallera","150"
"2020-01","camisa italiana","85"
"2020-01","jean skinny","120"
"2020-01","camisa italiana","85"
"2020-01","colegio camisa","50"
"2020-01","chompa pullover","85"
"2020-01","blusa bombacha","100"
"2020-01","corbata slim","25"
"2020-01","colegio camisa","50"
"2020-01","interior medias","15"
"2020-01","camisa italiana","85"
"2020-01","sudadera cremallera","150"
"2020-01","camisa italiana","85"
"2020-01","colegio camisa","50"
"2020-01","corbata slim","25"
"2020-01","camisa italiana","85"
"2020-01","colegio camisa","50"
"2020-01","interior medias","15"
"2020-01","sudadera cremallera","150"
"2020-01","colegio camisa","50"
"2020-01","colegio camisa","50"
"2020-01","sudadera cremallera","150"
"2020-01","corbata slim","25"
"2020-01","sudadera cremallera","150"
"2020-01","camisa italiana","85"
"2020-01","colegio camisa","50"
"2020-01","sudadera cremallera","150"
"2020-01","sudadera cremallera","150"
"2020-01","camisa italiana","85"
"2020-01","corbata slim","25"
"2020-01","sudadera cremallera","150"
"2020-01","colegio camisa","50"
"2020-01","corbata slim","25"
"2020-01","colegio camisa","50"
"2020-01","camisa italiana","85"
"2020-01","sudadera cremallera","150"
"2020-01","colegio camisa","50"
"2020-01","colegio camisa","50"
"2020-01","interior medias","15"
"2020-01","colegio camisa","50"
"2020-01","sudadera cremallera","150"
"2020-01","corbata slim","25"
"2020-01","camisa italiana","85"
"2020-01","corbata slim","25"
"2020-01","sudadera cremallera","150"
"2020-01","corbata slim","25"
"2020-01","sudadera cremallera","150"
"2020-01","camisa italiana","85"
"2020-01","jean skinny","120"
"2020-01","sudadera cremallera","150"
"2020-01","sudadera cremallera","150"
"2020-01","colegio camisa","50"
"2020-01","colegio camisa","50"
"2020-01","sudadera cremallera","150"
"2020-01","colegio camisa","50"
"2020-01","colegio camisa","50"
"2020-01","sudadera cremallera","150"
"2020-01","camisa italiana","85"
"2020-01","camisa italiana","85"
"2020-01","colegio camisa","50"
"2020-01","colegio camisa","50"
"2020-01","chompa pullover","85"
"2020-01","colegio camisa","50"
"2020-01","jean skinny","120"
"2020-01","colegio camisa","50"
"2020-01","colegio camisa","50"
"2020-01","jean skinny","120"
"2020-01","colegio camisa","50"
"2020-01","corbata slim","25"
"2020-01","sudadera cremallera","150"
"2020-01","camisa italiana","85"
"2020-01","sudadera cremallera","150"
"2020-01","colegio camisa","50"
"2020-01","colegio camisa","50"
"2020-01","corbata slim","25"
"2020-01","colegio camisa","50"
"2020-01","camisa italiana","85"
"2020-01","interior medias","15"
"2020-01","corbata slim","25"
"2020-01","sudadera cremallera","150"
"2020-01","colegio camisa","50"
"2020-01","camisa italiana","85"
"2020-01","interior medias","15"
"2020-01","sudadera cremallera","150"
"2020-01","camisa italiana","85"
"2020-01","camisa italiana","85"
"2020-01","colegio camisa","50"
"2020-01","sudadera cremallera","150"
"2020-01","corbata slim","25"
"2020-01","corbata slim","25"
"2020-01","corbata slim","25"
"2020-01","colegio camisa","50"
"2020-01","sudadera cremallera","150"
"2020-01","corbata slim","25"
"2020-01","colegio camisa","50"
"2020-01","corbata slim","25"
"2020-01","sudadera cremallera","150"
"2020-01","camisa italiana","85"
"2020-01","sudadera cremallera","150"
"2020-01","corbata slim","25"
"2020-01","corbata slim","25"
"2020-01","sudadera cremallera","150"
"2020-01","corbata slim","25"
"2020-01","colegio camisa","50"
"2020-01","corbata slim","25"
"2020-01","corbata slim","25"
"2020-01","corbata slim","25"
"2020-01","corbata slim","25"
"2020-01","colegio camisa","50"
"2020-01","sudadera cremallera","150"
"2020-01","blusa bombacha","100"
"2020-01","sudadera cremallera","150"
"2020-01","colegio camisa","50"
"2020-01","colegio camisa","50"
"2020-01","chompa pullover","85"
"2020-01","jean skinny","120"
"2020-01","sudadera cremallera","150"
"2020-01","sudadera cremallera","150"
"2020-01","sudadera cremallera","150"
"2020-01","sudadera cremallera","150"
"2020-01","camisa italiana","85"
"2020-01","corbata slim","25"
"2020-01","corbata slim","25"
"2020-01","colegio camisa","50"
"2020-01","corbata slim","25"
"2020-01","colegio camisa","50"
"2020-01","colegio camisa","50"
"2020-01","blusa bombacha","100"
"2020-01","colegio camisa","50"
"2020-01","jean skinny","120"
"2020-01","camisa italiana","85"
"2020-01","camisa italiana","85"
"2020-01","sudadera cremallera","150"
"2020-01","sudadera cremallera","150"
"2020-01","blusa bombacha","100"
"2020-01","interior medias","15"
"2020-01","colegio camisa","50"
"2020-01","sudadera cremallera","150"
"2020-01","sudadera cremallera","150"
"2020-01","sudadera cremallera","150"
"2020-01","sudadera cremallera","150"
"2020-01","colegio camisa","50"
"2020-01","camisa italiana","85"
"2020-01","corbata slim","25"
"2020-01","colegio camisa","50"
"2020-01","corbata slim","25"
"2020-01","sudadera cremallera","150"
"2020-01","corbata slim","25"
"2020-01","colegio camisa","50"
"2020-01","colegio camisa","50"
"2020-01","camisa italiana","85"
"2020-01","corbata slim","25"
"2020-01","colegio camisa","50"
"2020-01","colegio camisa","50"
"2020-01","corbata slim","25"
"2020-01","sudadera cremallera","150"
"2020-01","colegio camisa","50"
"2020-01","corbata slim","25"
"2020-01","corbata slim","25"
"2020-01","camisa italiana","85"
"2020-01","sudadera cremallera","150"
"2020-01","colegio camisa","50"
"2020-01","camisa italiana","85"
"2020-01","sudadera cremallera","150"
"2020-01","corbata slim","25"
"2020-01","sudadera cremallera","150"
"2020-01","colegio camisa","50"
"2020-01","jean skinny","120"
"2020-01","corbata slim","25"
"2020-01","corbata slim","25"
"2020-01","camisa italiana","85"
"2020-01","colegio camisa","50"
"2020-01","jean skinny","120"
"2020-01","sudadera cremallera","150"
"2020-01","colegio camisa","50"
"2020-01","colegio camisa","50"
"2020-01","sudadera cremallera","150"
"2020-01","corbata slim","25"
"2020-01","camisa italiana","85"
"2020-01","interior medias","15"
"2020-01","colegio camisa","50"
"2020-01","sudadera cremallera","150"
